id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords
335241,BR-0803,heliport,Heliponto Pina,-8.084035,-34.886279,16,SA,BR,BR-PE,Recife,no,,,PE0041,,,SNEN
335247,BR-0804,heliport,Instituto RB Heliport,-8.062158,-34.963882,33,SA,BR,BR-PE,Recife,no,SNER,,PE0042,,,
335249,BR-0805,heliport,Vargas Heliport,-27.148949,-48.95695,200,SA,BR,BR-SC,Brusque,no,SNEV,,SC0076,,,
335250,BR-0806,heliport,Edifício Luxor Helipad,-23.519382,-47.463721,2133,SA,BR,BR-SP,Sorocaba,no,SNEX,,SP0697,,,
335251,BR-0807,small_airport,Fazenda Cachoeira do Bambuzal Airport,-15.931687,-49.678005,2530,SA,BR,BR-GO,Itaguari,no,SNFB,,GO0095,,,
335252,BR-0808,small_airport,Marina do Caraipé Airport,-3.863484,-49.683008,361,SA,BR,BR-PA,Tucuruí,no,SNFC,,PA0088,,,
335253,BR-0809,small_airport,Usina César Filho Airport,-12.2619,-61.176508,981,SA,BR,BR-RO,Chupinguaia,no,SNFH,,RO0022,,,
335254,BR-0810,small_airport,Fazenda Bandeirantes Airport,-14.347952,-56.948738,1079,SA,BR,BR-MT,Nova Marilândia,no,SNFQ,,MT0251,,,
335255,BR-0811,small_airport,Fazenda Mourão Airport,-8.986135,-61.458292,476,SA,BR,BR-MT,Colniza,no,SNFM,,MT0249,,,
335256,BR-0812,small_airport,Fly Lagos Airport,-22.719184,-42.053204,13,SA,BR,BR-RJ,Cabo Frio,no,SNFL,,RJ0026,,,
335257,BR-0813,small_airport,Presidente Roosevelt Airport,-7.846799,-60.973428,305,SA,BR,BR-AM,Novo Aripuanã,no,SNFR,,AM0037,,,
335258,BR-0814,small_airport,Fazenda Barcelona V Airport,-11.598436,-46.026589,2651,SA,BR,BR-BA,Formosa do Rio Preto,no,SNFS,,BA0136,,,
335259,BR-0815,small_airport,Fazenda Toca da Onça Airport,-11.323909,-54.573555,1152,SA,BR,BR-MT,União do Sul,no,SNFT,,MT0252,,,
335260,BR-0816,small_airport,Serra da Pintura Airport,-15.567429,-51.210555,1230,SA,BR,BR-GO,Santa Fé de Goiás,no,SNFV,,GO0096,,,
335261,BR-0817,small_airport,Fly Park Florianópolis,-27.469935,-48.471336,16,SA,BR,BR-SC,Florianópolis,no,SNFY,,SC0034,,,
335273,BR-0818,heliport,Galleria Corporate Helipad,-22.866448,-47.021903,2221,SA,BR,BR-SP,Campinas,no,SNGC,,SP0699,,,
335274,BR-0819,small_airport,Fazenda Epemaju Airstrip,-5.559945,-50.965282,787,SA,BR,BR-PA,São Félix do Xingu,no,SNGM,,PA0091,,,
335275,BR-0820,small_airport,Montes Claros de Goiás Airport,-15.896137,-51.523453,1096,SA,BR,BR-GO,Montes Claros de Goiás,no,SNGO,,GO0097,,,
335276,BR-0821,small_airport,Fazenda Santo Angelo Airport,-14.827011,-40.650193,2936,SA,BR,BR-BA,Barra do Choça,no,SNGW,,BA0137,,,
335283,BR-0822,small_airport,Salles Airport,-1.258889,-47.953333,135,SA,BR,BR-PA,Castanhal,no,SNGY,,PA0164,,,
335286,BR-0823,heliport,Do Crer Helipad,-16.655098,-49.24902,2398,SA,BR,BR-GO,Goiânia,no,SNHQ,,GO0165,,,
335287,BR-0824,small_airport,Fazenda Central Airstrip,-19.415842,-56.193288,377,SA,BR,BR-MS,Aquidauana,no,SNHX,,MS0208,,,
335288,BR-0825,small_airport,Fazenda  Caacupê Airport,-21.290904,-55.822763,1030,SA,BR,BR-MS,Nioaque,no,SNHK,,MS0207,,,
335289,BR-0826,heliport,Comandante Endeel Gabriel Helipad,-2.484987,-44.251246,125,SA,BR,BR-MA,São Luís,no,SNHA,,MA0067,,,
335291,BR-0827,small_airport,Fazenda Alvorada Airport,-7.3175,-48.762778,682,SA,BR,BR-TO,Araguaína,no,,,,,,SNHC
335293,BR-0828,small_airport,Fazenda Joazeiro Airstrip,-19.21012,-55.939673,413,SA,BR,BR-MS,Corumbá,no,SNII,,MS0210,,,
335294,BR-0829,small_airport,Joca Viol Airport,-21.282048,-50.412825,1467,SA,BR,BR-SP,Birigui,no,SNIJ,,SP0229,,,
335297,BR-0830,heliport,Pequena Tiradentes Heliport,-21.12802,-44.169824,3005,SA,BR,BR-MG,Tiradentes,no,SDCT,,MG0214,,,
335298,BR-0831,heliport,Pátio Victor Malzoni Helipad,-23.586584,-46.681885,2720,SA,BR,BR-SP,São Paulo,no,SDVR,,SP0436,,,
335300,BR-0832,heliport,Barroco Lopes Heliport,-22.322329,-41.744978,33,SA,BR,BR-RJ,Macaé,no,SIBQ,,RJ0067,,,
335301,BR-0833,small_airport,Fazenda Coração do Brasil Airport,-15.970096,-59.643041,817,SA,BR,BR-MT,Pontes e Lacerda,no,SICR,,MT0085,,,
335302,BR-0834,small_airport,Fazenda São Pedro Airport,-16.799457,-46.744627,1877,SA,BR,BR-MG,Unaí,no,SICP,,MG0093,,,
335305,BR-0835,small_airport,Fazenda Apucarana,-5.462267,-49.77277,604,SA,BR,BR-PA,Marabá,no,SICY,,PA0042,,,
335306,BR-0836,heliport,Sítio Sobradinho Heliport,-23.221354,-44.784313,322,SA,BR,BR-RJ,Parati,no,SIDC,,RJ0070,,,
335307,BR-0837,small_airport,Fazenda São Braz Heliport,-9.379379,-35.508239,20,SA,BR,BR-AL,Barra de Santo Antônio,no,SIDD,,AL0015,,,
335308,BR-0838,small_airport,Fazenda São José Airport,-16.068933,-58.480352,676,SA,BR,BR-MT,Cáceres,no,SIDF,,MT0087,,,
335310,BR-0839,heliport,Brascan Century Plaza Green Valley Commercial Helipad,-23.485251,-46.864586,2890,SA,BR,BR-SP,Barueri,no,SIDH,,SP0480,,,
335313,BR-0840,small_airport,Fazenda Boqueirão de Cedro Airport,-12.890307,-46.693536,2287,SA,BR,BR-TO,Arraias,no,SIDK,,TO0017,,,
335314,BR-0841,small_airport,Romaer Aviação Agrícola Airport,-22.931206,-55.588507,1903,SA,BR,BR-MS,Aral Moreira,no,SIDS,,MS0071,,,Fazenda Cerro Alegre
335315,BR-0842,small_airport,Fazenda Figueiral Airport,-18.397778,-55.413709,541,SA,BR,BR-MS,Corumbá,no,SIDN,,MS0069,,,
335317,BR-0843,small_airport,Pagador Airport,-22.183798,-51.474657,1207,SA,BR,BR-SP,Presidente Prudente,no,SIDO,,SP0174,,,
335318,BR-0844,heliport,Vale das Palmeiras Heliport,-22.388214,-41.855829,39,SA,BR,BR-RJ,Macaé,no,SIDP,,RJ0071,,,
335319,BR-0845,heliport,Cidade da Polícia Heliport,-22.880138,-43.25493,404,SA,BR,BR-RJ,Rio de Janeiro,no,SIDU,,RJ0074,,,
335320,BR-0846,small_airport,Doutor Saulo Villela Airport,-21.780237,-43.280217,2126,SA,BR,BR-MG,Juiz de Fora,no,SIDV,,MG0095,,,
335322,BR-0847,heliport,Vila Adail 2 Heliport,-23.050483,-47.396234,1883,SA,BR,BR-SP,Elias Fausto,no,SIDX,,SP0482,,,
335323,BR-0848,small_airport,Fazenda Santa Fé Airport,-12.224904,-44.039167,2575,SA,BR,BR-BA,Tabocas do Brejo Velho,no,SIDZ,,BA0085,,,
335337,BR-0849,small_airport,Fazenda Espadim Airport,-23.798518,-55.339382,1240,SA,BR,BR-MS,Paranhos,no,SIED,,MS0074,,,
335338,BR-0850,small_airport,Ecovias Imigrantes Heliport,-23.784505,-46.596576,2526,SA,BR,BR-SP,São Bernardo do Campo,no,SIEE,,SP0483,,,
335339,BR-0851,small_airport,Fazenda Chapadão Airport,-17.893674,-47.244043,3241,SA,BR,BR-MG,Guarda-Mor,no,SIEG,,MG0096,,,
335340,BR-0852,heliport,Helicia Heliport,-12.839235,-38.426343,299,SA,BR,BR-BA,Simões Filho,no,SIEI,,BA0193,,,
335342,BR-0853,small_airport,Fazenda Santa Eulina Airstrip,-18.126908,-56.526815,390,SA,BR,BR-MS,Corumbá,no,SIEN,,MS0076,,,
335345,BR-0854,heliport,CD 19 Helipad,-23.95541,-46.189733,39,SA,BR,BR-SP,Guarujá,no,SIET,,SP0487,,,
335348,BR-0855,small_airport,Asa Branca Airport,-28.528067,-48.949088,26,SA,BR,BR-SC,Tubarão,no,SIEZ,,SC0025,,,
335361,BR-0856,small_airport,Coroa do Avião Airport,-7.84515,-34.891529,33,SA,BR,BR-PE,Igarassu,no,SIFC,,PE0013,,,
335362,BR-0857,small_airport,Fazenda Santa Marina II Airport,-21.374019,-53.864477,1460,SA,BR,BR-MS,Campo Grande,no,SIFD,,MS0079,,,
335363,BR-0858,small_airport,Fazenda Estiva Airport,-21.725195,-55.094423,1250,SA,BR,BR-MS,Maracaju,no,SIFE,,MS0080,,,
335364,BR-0859,small_airport,Sunset Airfield,-29.324402,-50.739777,2825,SA,BR,BR-RS,São Francisco de Paula,no,SIFF,,RS0059,,,
335366,BR-0860,small_airport,Fazenda Bom Jesus Airport,-16.794167,-54.11,2365,SA,BR,BR-MT,Pedra Preta,no,SIFJ,,MT0093,,,
335367,BR-0861,heliport,FIESC Helipad,-27.592236,-48.493019,69,SA,BR,BR-SC,Florianópolis,no,SIFL,,SC0049,,,
335392,BR-0862,heliport,Fazenda Santa Maria Heliport,-21.284871,-47.757525,2575,SA,BR,BR-SP,Cravinhos,no,SIFR,,SP0490,,,
335393,BR-0863,small_airport,Fazenda Patropi,-9.308215,-51.610344,984,SA,BR,BR-PA,São Félix do Xingu,no,SIFX,,PA0045,,,
335394,BR-0864,heliport,Heliponto Conduspar,-25.572524,-49.152381,3064,SA,BR,BR-PR,São José dos Pinhais,no,SIFY,,PR0107,,,
335400,BR-0865,heliport,Guidoni Heliport,-19.190467,-40.630563,538,SA,BR,BR-ES,São Domingos do Norte,no,SIGD,,ES0015,,,
335401,BR-0866,small_airport,Alberi Juliani Airport,-10.786358,-49.585894,663,SA,BR,BR-TO,Lagoa da Confusão,no,SIGE,,TO0018,,,
335402,BR-0867,small_airport,Rumenos Sarkis Simão Airport,-15.138302,-48.242565,2064,SA,BR,BR-GO,Padre Bernardo,no,SIGF,,GO0047,,,
335403,BR-0868,heliport,Igarashi Heliport,-26.392831,-50.164744,2674,SA,BR,BR-SC,Papanduva,no,SIGH,,SC0051,,,
335404,BR-0869,heliport,Fazenda Cardeiros Heliport,-22.879151,-42.131377,59,SA,BR,BR-RJ,São Pedro da Aldeia,no,SIGI,,RJ0077,,,
335405,BR-0870,heliport,Gandini Terras Heliport,-23.298827,-47.287635,1903,SA,BR,BR-SP,Itu,no,SIGM,,SP0494,,,
335663,BR-0871,small_airport,Pista Aldeia Kenjdã,-7.957261,-53.262633,892,SA,BR,BR-PA,Altamira,no,SIOZ,,PA0051,,,
335408,BR-0872,small_airport,Asa Branca Heliport,-8.190833,-35.5175,1624,SA,BR,BR-PE,Gravatá,no,SIGR,,PE0027,,,
335411,BR-0873,heliport,Iguatemi Ribeirão Preto Helipad,-21.225657,-47.83686,2021,SA,BR,BR-SP,Ribeirão Preto,no,SIGU,,SP0496,,,
335412,BR-0874,small_airport,Fazenda Serra Grande Airport,-8.343619,-45.517925,1739,SA,BR,BR-PI,Ribeiro Gonçalves,no,SIGW,,PI0020,,,
335413,BR-0875,small_airport,Agropecuária São Bernardo Airport,-28.817551,-54.382433,1070,SA,BR,BR-RS,São Miguel das Missões,no,SIHA,,RS0061,,,
335414,BR-0876,heliport,Fortesolo Heliport,-25.55426,-48.557693,33,SA,BR,BR-PR,Paranaguá,no,SIHE,,PR0108,,,
335415,BR-0877,heliport,Flamboyant II Helipad,-16.709452,-49.235734,2736,SA,BR,BR-GO,Goiânia,no,SIHF,,GO0156,,,
335416,BR-0878,heliport,Gois Heliport,-16.063639,-47.998862,3704,SA,BR,BR-GO,Valparaíso de Goiás,no,SIHG,,GO0157,,,
335417,BR-0879,heliport,Insólito Hotel Heliport,-22.770088,-41.882726,79,SA,BR,BR-RJ,Armação de Búzios,no,SIHH,,RJ0080,,,
335419,BR-0880,heliport,Jaru Tradição Heliport,-10.4425,-62.448333,505,SA,BR,BR-RO,Jaru,no,SIHJ,,RO0041,,,
335420,BR-0881,heliport,Marina Beach Tower Helipad,-27.005694,-48.620682,26,SA,BR,BR-SC,Balneário Camboriú,no,SIHN,,SC0052,,,
335421,BR-0882,heliport,Federal District Public Security Secretary Helipad,-15.779851,-47.907915,3757,SA,BR,BR-DF,Brasília,no,,,,,,
335423,BR-0883,heliport,Vilacóptero II Heliport,-20.503154,-40.373329,98,SA,BR,BR-ES,Vila Velha,no,SIHR,,ES0017,,,
335424,BR-0884,heliport,PFB Heliport,-3.925428,-38.324583,43,SA,BR,BR-CE,Aquiraz,no,SIHU,,CE0073,,,
335425,BR-0885,small_airport,Fazenda Ouro Verde Airport,-16.236783,-55.116159,1900,SA,BR,BR-MT,Juscimeira,no,SIHV,,MT0096,,,
335426,BR-0886,small_airport,Tom Aviação Agrícola Ltda. Airstrip,-21.621,-48.794454,1716,SA,BR,BR-SP,Itápolis,no,SIHY,,SP0181,,,
335427,BR-0887,closed,Lagoa Heliport,-3.811389,-38.438889,7,SA,BR,BR-CE,Eusébio,no,,,,,,"SIHX, CE0034"
335433,BR-0888,small_airport,Celeiro 1 Airport,-14.370574,-45.5439,2749,SA,BR,BR-BA,Jaborandi,no,SIIC,,BA0087,,,
335434,BR-0889,small_airport,Fazenda Dona Chica Airport,-30.033611,-50.372222,108,SA,BR,BR-RS,Osório,no,SIID,,RS0062,,,
335435,BR-0890,small_airport,Fazenda Santa Fé Airport,-21.473518,-55.878868,1083,SA,BR,BR-MS,Guia Lopes da Laguna,no,SIIE,,MS0085,,,
335444,BR-0891,heliport,Civil Towers Helipad,-12.98941,-38.449069,335,SA,BR,BR-BA,Salvador,no,SIIL,,BA0194,,,
335445,BR-0892,heliport,"Marisol Helipad,",-26.482251,-49.063997,164,SA,BR,BR-SC,Jaraguá do Sul,no,SIIM,,SC0053,,,
335446,BR-0893,small_airport,Fazenda Marrecão Airport,-12.04,-63.042222,528,SA,BR,BR-RO,São Miguel do Guaporé,no,SIIN,,RO0050,,,
335447,BR-0894,small_airport,Fazenda Paraíso Airport,-21.347703,-45.836725,2641,SA,BR,BR-MG,Alfenas,no,SIIP,,MG0100,,,
335451,BR-0895,heliport,Bira Guimarães Heliport,-23.195379,-46.094771,2290,SA,BR,BR-SP,Igaratá,no,SIIX,,SP0508,,,
335467,BR-0896,small_airport,Ribeirão Cascalheira Airstrip,-12.911482,-51.826887,1253,SA,BR,BR-MT,Ribeirão Cascalheira,no,,,,,,SIKR
335469,BR-0897,small_airport,Antônio Costa da Silva,-3.482507,-66.057696,223,SA,BR,BR-AM,Juruá,no,SWIA,,AM0088,,,
335470,BR-0898,small_airport,Pousada Pirá-Açu Airstrip,-7.771226,-60.379653,315,SA,BR,BR-AM,Apuí,no,SNLM,,AM0090,,,
335471,BR-0899,small_airport,Pousada Amazon Roosevelt Airport,-7.570001,-60.688766,174,SA,BR,BR-AM,Novo Aripuanã,no,SJQV,,AM0092,,,
335473,BR-0900,closed,Presidente Médici International Airport,-9.992007,-67.8011,451,SA,BR,BR-AC,Rio Branco,no,,,,,https://en.wikipedia.org/wiki/Presidente_Médici_International_Airport,RBR
335474,BR-0901,small_airport,Fazenda Gaúcha Airport,-13.723256,-57.618492,1834,SA,BR,BR-MT,Campo Novo Do Parecis,no,SJYZ,,MT0513,,,
335475,BR-0902,small_airport,Fazenda Mina de Ouro Airport,-14.131025,-54.235142,1880,SA,BR,BR-MT,Paranatinga,no,SNNQ,,MT0508,,,
335476,BR-0903,heliport,VLI Tiplam Heliport,-23.870838,-46.366146,16,SA,BR,BR-SP,Santos,no,SNNS,,SP0860,,,
335477,BR-0904,small_airport,Fazenda São Francisco Airport,-15.347004,-58.572064,1017,SA,BR,BR-MT,Indiavaí,no,SNUJ,,MT0503,,,
335500,BR-0905,small_airport,SESC Serra Azul Airport,-14.476571,-55.712029,856,SA,BR,BR-MT,Rosário Oeste,no,SSEA,,MT0515,,,SITN
335502,BR-0906,small_airport,Fazenda Rio Xingú Airport,-10.136081,-52.558165,1106,SA,BR,BR-MT,Santa Cruz do Xingu,no,SSWX,,MT0498,,,
335503,BR-0907,small_airport,Fazenda Nascente Airport,-16.071395,-55.096146,1863,SA,BR,BR-MT,Jaciara,no,SSZY,,MT0509,,,
335504,BR-0908,small_airport,Fazenda Eldorado Airport,-13.602402,-53.544488,1552,SA,BR,BR-MT,Gaúcha do Norte,no,SWJX,,MT0507,,,
335508,BR-0909,heliport,JK Business Center Helipad.,-10.185282,-48.337677,1099,SA,BR,BR-TO,Palmas,no,SIJB,,TO0052,,,
335509,BR-0910,heliport,Fazenda Jatobá Heliport,-22.582988,-47.034016,2011,SA,BR,BR-SP,Santo Antônio de Posse,no,SIJC,,SP0509,,,
335510,BR-0911,heliport,Jeep Heliport,-7.614178,-34.969288,302,SA,BR,BR-PE,Goiana,no,SIJH,,PE0029,,,
335511,BR-0912,small_airport,Fazenda Cambay Airstrip,-22.669967,-54.32308,1453,SA,BR,BR-MS,Juti,no,SIJJ,,MS0090,,,
335512,BR-0913,small_airport,Fazenda Capuame Airstrip,-12.691861,-38.198411,79,SA,BR,BR-BA,Camaçari,no,SIJK,,BA0088,,,
335513,BR-0914,small_airport,Fazenda Tupancy Airport,-13.454916,-58.589466,1719,SA,BR,BR-MT,Sapezal,no,SIJM,,MT0098,,,
335518,BR-0915,small_airport,Fazenda Vitória Airport,-18.623287,-55.104928,587,SA,BR,BR-MS,Rio Verde de Mato Grosso,no,SIJV,,MS0092,,,
335520,BR-0916,small_airport,Fazenda Retimar Airport,-23.507238,-54.818137,1119,SA,BR,BR-MS,Iguatemi,no,SIJW,,MS0093,,,
335522,BR-0917,small_airport,Vô Amantino Airport,-11.664502,-55.238421,1188,SA,BR,BR-MT,Cláudia,no,SISS,,MT0504,,,
335523,BR-0918,small_airport,Fazenda Santa Paula Airport,-15.643056,-57.548056,512,SA,BR,BR-MT,Cáceres,no,SWFI,,MT0506,,,
335524,BR-0919,small_airport,Fazenda Bang Bang Airport,-10.89,-52.734722,1086,SA,BR,BR-MT,São José do Xingu,no,SDSL,,MT0494,,,
335526,BR-0920,small_airport,Cialne Irauçuba Airstrip,-3.754444,-39.951667,495,SA,BR,BR-CE,Irauçuba,no,SIKI,,CE0015,,,
335527,BR-0921,small_airport,Fazenda JK Airport,-13.033575,-59.916773,1978,SA,BR,BR-MT,Comodoro,no,SIKJ,,MT0101,,,
335534,BR-0922,heliport,Estância do Sol Heliport,-23.508318,-51.431098,2703,SA,BR,BR-PR,Arapongas,no,SWOE,,PR0200,,,
335535,BR-0923,small_airport,Dal Molin Airport,-25.788383,-53.500649,1562,SA,BR,BR-PR,Santa Izabel do Oeste,no,SNCQ,,PR0202,,,
335536,BR-0924,heliport,Kinbor Helipad,-24.011668,-46.416625,276,SA,BR,BR-SP,Praia Grande,no,SWVH,,SP0869,,,
335541,BR-0925,small_airport,Fazenda Rosa do Deserto Airstrip,-13.240032,-39.759292,1411,SA,BR,BR-BA,Ubaíra,yes,SDYG,,BA0254,,,
335542,BR-0926,small_airport,Tabuleiro V Airport,-13.243663,-45.375338,2523,SA,BR,BR-BA,Correntina,no,SILY,,BA0267,,,
335543,BR-0927,small_airport,JH Sementes Airport,-13.768178,-46.147334,3169,SA,BR,BR-BA,Correntina,no,SNJH,,BA0259,,,
335544,BR-0928,heliport,Mucugê Village Resort Hotel Heliport,-16.500111,-39.071866,66,SA,BR,BR-BA,Porto Seguro,no,SNOD,,BA0262,,,
335545,BR-0929,small_airport,Fazenda Flor da Serra Airport,-14.10095,-46.18116,3261,SA,BR,BR-BA,Jaborandi,no,SNVZ,,BA0260,,,
335546,BR-0930,heliport,Yamana Gold Heliport,-11.259879,-40.518416,2136,SA,BR,BR-BA,Jacobina,no,SNZQ,,BA0264,,,
335547,BR-0931,heliport,Fazenda Porto Rancho Heliport,-16.373758,-39.320206,374,SA,BR,BR-BA,Santa Cruz Cabrália,no,SSFP,,BA0261,,,
335550,BR-0932,small_airport,Flights Ranch Airstrip,-13.006439,-44.060617,1883,SA,BR,BR-BA,Santana,no,SWXR,,BA0258,,,
335566,BR-0933,small_airport,Areia Branca Airport,-17.27798,-53.254711,2320,SA,BR,BR-MT,Alto Araguaia,no,,,,,,SIKG
335568,BR-0934,small_airport,Fazenda Água Boa Airport,-20.86007,-55.643582,801,SA,BR,BR-MS,Anastácio,no,SIKO,,MS0095,,,
335569,BR-0935,small_airport,Fazenda Sararé Airport,-14.788268,-59.346624,925,SA,BR,BR-MT,Conquista d`Oeste,no,SIKQ,,MT0102,,,
335570,BR-0936,small_airport,Fazenda Vista Linda  Airport,-18.146774,-39.594353,52,SA,BR,BR-BA,Mucuri,no,SIKW,,BA0089,,,
335571,BR-0937,heliport,Kekafly III Helipad,-27.107661,-48.916272,262,SA,BR,BR-SC,Brusque,no,SIKY,,SC0106,,,
335577,BR-0938,small_airport,Fazenda Belizário Airport,-11.526303,-45.728645,2474,SA,BR,BR-BA,Riachão das Neves,no,SILB,,BA0090,,,
335579,BR-0939,small_airport,Big Master Airport,-14.63693,-57.608147,1138,SA,BR,BR-MT,Tangará da Serra,no,SILS,,MT0105,,,
335580,BR-0940,heliport,Lytorânea Heliport,-22.862905,-43.748347,75,SA,BR,BR-RJ,Itaguaí,no,SILH,,RJ0087,,,
335582,BR-0941,small_airport,Fazenda Santa Clara Airport,-9.188559,-45.048215,2037,SA,BR,BR-PI,Bom Jesus,no,SILI,,PI0021,,,
335584,BR-0942,small_airport,Fazenda Tabaroa Airport,-22.7976,-49.269128,2149,SA,BR,BR-SP,Águas de Santa Bárbara,no,SILL,,SP0185,,,
335585,BR-0943,heliport,VOCP Helipad,-23.594503,-46.688983,2661,SA,BR,BR-SP,São Paulo,no,SILV,,SP0524,,,
335587,BR-0944,heliport,Monte das Acácias Heliport,-8.219883,-35.544882,1526,SA,BR,BR-PE,Gravatá,no,SILW,,PE0031,,,
335588,BR-0945,small_airport,Dois Rios Airport,-7.564006,-62.814347,236,SA,BR,BR-AM,Humaitá,no,,,,,,SILV
335589,BR-0946,small_airport,Fazenda Santo Expedito IV Airport,-9.836388,-47.305152,1158,SA,BR,BR-TO,Rio Sono,no,SILZ,,TO0019,,,
335590,BR-0947,heliport,Punta Del Este Heliport,-22.808821,-50.994968,3071,SA,BR,BR-PR,Sertaneja,no,SIMC,,PR0109,,,
335671,BR-0948,heliport,Canto da Praia Helipad,-27.093711,-48.60468,3,SA,BR,BR-SC,Itapema,no,SIPC,,SC0059,,,
335594,BR-0949,small_airport,Fazenda Imperial Airport,-7.850249,-44.069167,1621,SA,BR,BR-PI,Sebastião Leal,no,SIMF,,PI0022,,,
335595,BR-0950,heliport,Honda Automóveis Heliport,-22.834015,-47.193392,2083,SA,BR,BR-SP,Sumaré,no,SIMH,,SP0527,,,
335596,BR-0951,heliport,Marina Igararecê Helipad,-23.768241,-45.403039,23,SA,BR,BR-SP,São Sebastião,no,SIMI,,SP0528,,,
335597,BR-0952,small_airport,Fazenda Siriema Airport,-15.847588,-55.838125,505,SA,BR,BR-MT,Santo Antônio do Leverger,no,SIML,,MT0107,,,
335598,BR-0953,small_airport,Aviação Agrícola Manain Airport,-11.754112,-55.359073,1204,SA,BR,BR-MT,Sinop,no,SIMN,,MT0108,,,
335599,BR-0954,small_airport,Fazenda Morro Vermelho Airport,-23.228029,-49.777613,2526,SA,BR,BR-PR,Ribeirão Claro,no,SIMO,,PR0048,,,
335603,BR-0955,small_airport,Fazenda Califórnia Airstrip,-19.094958,-54.184984,1220,SA,BR,BR-MS,Camapuã,no,SIMS,,MS0101,,,
335605,BR-0956,heliport,Pedreira Maria Teresa LTDA Helipad,-23.925377,-46.461677,177,SA,BR,BR-SP,São Vicente,no,SIMT,,SP0530,,,
335609,BR-0957,small_airport,Asas do Ar Airport,-15.610075,-47.574037,3802,SA,BR,BR-DF,Brasília,no,SINA,,DF0004,,,
335610,BR-0958,small_airport,Campo Nuic,-28.381667,-49.569167,4718,SA,BR,BR-SC,Bom Jardim da Serra,no,,,SC0029,,,
335611,BR-0959,heliport,Radin Helipad,-21.892495,-45.595975,2854,SA,BR,BR-MG,São Gonçalo do Sapucaí,no,SIND,,MG0227,,,
335612,BR-0960,heliport,Heliponto N&F,-20.23078,-40.276987,98,SA,BR,BR-ES,Serra,no,SINF,,ES0018,,,
335614,BR-0961,small_airport,Fazenda Bela Vista do Caronal Airstrip,-18.205871,-55.973325,466,SA,BR,BR-MS,Corumbá,no,SINI,,MS0107,,,
335615,BR-0962,small_airport,Tamanduá Bandeira - MC Airstrip,-20.47297,-53.692748,1204,SA,BR,BR-MS,Ribas do Rio Pardo,no,SINJ,,MS0108,,,
335621,BR-0963,closed,Fazenda Maravilha Airport,-7.648926,-49.280282,561,SA,BR,BR-TO,Arapoema,no,,,TO0020,,,SINM
335622,BR-0964,small_airport,Comandante Nelinho Airport,-28.974435,-49.488253,2920,SA,BR,BR-SC,Araranguá,no,SINN,,SC0030,,,
335623,BR-0965,heliport,Innovare Hotel Helipad,-27.096234,-48.914121,249,SA,BR,BR-SC,Brusque,no,SINO,,SC0058,,,
335624,BR-0966,small_airport,Fazenda Santa Rosa Airport,-17.064444,-57.764015,358,SA,BR,BR-MT,Cáceres,no,SINR,,MT0110,,,
335625,BR-0967,small_airport,Fazenda Grupo Nissey Airport,-16.170295,-58.557298,581,SA,BR,BR-MT,Cáceres,no,SINS,,MT0111,,,
335626,BR-0968,heliport,Irmãos Hort Heliport,-27.117354,-48.947074,151,SA,BR,BR-SC,Brusque,no,SINU,,SC0104,,,
335627,BR-0969,small_airport,Fazenda Nova Baús Airport,-18.188197,-53.099379,2802,SA,BR,BR-GO,Mineiros,no,SINV,,GO0053,,,
335628,BR-0970,heliport,Morro do Chapeú Heliport,-20.108965,-43.938806,4518,SA,BR,BR-MG,Nova Lima,no,SINX,,MG0228,,,
335643,BR-0971,small_airport,Fazenda Primavera Airport,-15.5675,-39.152778,118,SA,BR,BR-BA,Canavieiras,no,SIOA,,BA0091,,,
335645,BR-0972,heliport,DIMEP Helipad,-23.529347,-46.744149,2428,SA,BR,BR-SP,São Paulo,no,SIOD,,SP0534,,,
335647,BR-0973,heliport,Praiamar Helipad,-23.978763,-46.309025,404,SA,BR,BR-SP,Santos,no,SIOF,,SP0535,,,
335648,BR-0974,small_airport,Suinobras Airport,-14.507296,-56.302743,1588,SA,BR,BR-MT,Diamantino,no,SIOG,,MT0112,,,
335649,BR-0975,small_airport,Fazenda Onça Parda Airport,-22.662664,-53.729258,1135,SA,BR,BR-MS,Novo Horizonte do Sul,no,SIOI,,MS0109,,,
335651,BR-0976,small_airport,Fazenda Porto Velho Airport,-20.313557,-44.698328,2717,SA,BR,BR-MG,Carmo do Cajuru,no,SIOJ,,MG0105,,,
335654,BR-0977,small_airport,Fazenda Rio Bonito Airport,-19.199871,-52.968926,1864,SA,BR,BR-MS,Costa Rica,no,SIOL,,MS0110,,,
335655,BR-0978,small_airport,Fazenda Orquídeas Airport,-11.839133,-46.232993,2762,SA,BR,BR-BA,Barreiras,no,SIOM,,BA0092,,,
335656,BR-0979,heliport,Tibagi Heliport,-4.251397,-38.951597,2808,SA,BR,BR-CE,Guaramiranga,no,SION,,CE0036,,,
335658,BR-0980,small_airport,Poletto Airstrip,-13.7971,-55.280063,1663,SA,BR,BR-MT,Santa Rita do Trivelato,no,SIOP,,MT0113,,,
335672,BR-0981,small_airport,Feliz Airport,-29.447939,-51.295476,131,SA,BR,BR-RS,Feliz,no,SIPF,,RS0063,,,
